,name,gmap_id,category,avg_rating,num_of_reviews
15883,Phở Ru Restaurant,0x809ac59162663323:0xef8c450044f66833,restaurant,4.1,108
15885,Jimboy's Tacos,0x809ad0232aae05d3:0xc22b0ee8e74b22ce,restaurant,4.1,438
15890,Domino's Pizza,0x809adbdbbb3b3dab:0x85bcecd4b5f44198,restaurant,3.4,338
15891,Panda Express,0x809adbe4a550c11f:0xb3c455a7cbdfcb9b,restaurant,4.0,468
15892,Taco Bell,0x809adbb8b887c75d:0xe6023e239783ca96,restaurant,3.7,546
15896,Chipotle Mexican Grill,0x809adbda5b1c1185:0x6bf1dda57d787354,restaurant,3.9,438
15897,Roxy Restaurant & Bar,0x809ada5642f29ee5:0x2d85e67a4a9e7882,restaurant,4.4,694
15901,Mountain Mike's Pizza,0x809adedf058703d3:0x67c8ac042e359107,restaurant,4.3,398
15902,Taqueria Los Cantaritos,0x809adedb4bc59669:0x66f11d8539b09164,restaurant,4.5,553
15903,Starbucks,0x809adb8f92c35f09:0xdc5c4c1b6047ae82,restaurant,4.2,293
15910,Wendy's,0x809ae50ee0b611a1:0x85b519d4ce30dac9,restaurant,3.6,528
15911,Buckhorn Grill,0x809ada59ad71f8b1:0xe0aef0d2dfa4ccb6,restaurant,4.4,825
15913,Taco Bell,0x80852bb9003339ab:0xcc5fbbaab4b773b4,restaurant,3.8,503
15914,Wok of Flame 顺利饭店,0x80852bb8dd58f2db:0xa3b51942a6fba7bf,restaurant,4.5,463
15915,Oakshade Town Center,0x8085296362dba8e7:0xe34d1de3ee5df71f,restaurant,4.2,618
15917,Plainfield Station,0x8084d78c2448d4d1:0x32444485015fe156,restaurant,4.3,138
15920,I Love Sushi,0x808529777074257d:0x25904305f59c4de2,restaurant,4.2,218
15921,Davis's Pinata Mexican Grill,0x8085290cc1dbdde9:0x9345b2dc6e912b2f,restaurant,4.3,383
15928,Hong Kong Cafe,0x8085296482b3561b:0x5727a4ba985911e6,restaurant,4.0,78
15930,Paesanos,0x80852973a2664891:0xb7e382a8c2bcc31,restaurant,4.3,588
15934,Zumapoke & Lush Ice,0x8085297486df7285:0x8cec00649e179341,restaurant,4.7,274
15935,Tasty Kitchen,0x80852974e7e03e73:0x22c5f0515b85c633,restaurant,4.0,295
15938,Babylon City Market,0x809adbb8c5d7472b:0x6653560dc49c38a6,restaurant,4.0,907
15940,Arden Fair,0x809ada1e9abd092f:0xd71832b29969031e,restaurant,4.2,9998
15947,Jack in the Box,0x809ada30a14094f5:0x58cd759285d22aee,restaurant,3.5,682
15948,Beto's Tacos,0x809ad9885b28cd59:0xea3a26b298c55920,restaurant,4.1,1318
15949,Black Bear Diner Sacramento - Arden Way,0x809ada1841cb386f:0x958bc0a05852f335,restaurant,3.9,1224
15951,Lamppost Pizza,0x8085283ffa526dab:0xee7cd6087188911c,restaurant,4.4,248
15952,Temple Coffee Roasters,0x809ad0ed93710545:0x2499d36f3fbd42ab,restaurant,4.6,1018
15953,Beto's Taqueria,0x809ad75cafb8e4ef:0xf20a6766c3652a73,restaurant,4.2,436
15954,Chuy's Taqueria,0x8085283ffa526dab:0x4336d57aa93d1d12,restaurant,4.1,108
15955,Jamba Arden Fair Mall,0x809ada1e8ef9142f:0xd9dd3bdb16b23811,restaurant,4.1,68
15956,Century Arden 14 and XD,0x809ada3c3bbd6b6b:0xaa58a26475e6372a,restaurant,4.7,5585
15958,Sbarro,0x809ada1e8ef9142f:0x6e473f5adac24a4a,restaurant,3.8,113
15961,Westlake Market,0x808529749139d979:0x13ce4b1430e1a9dd,restaurant,4.5,98
15962,Shanghai Town,0x8085283ffa526dab:0xe415e38e1a111709,restaurant,3.9,108
15966,Chando's Tacos,0x809ad757c81dbc4b:0x86ae1650b7bdd063,restaurant,4.3,2442
15967,BJ's Restaurant & Brewhouse,0x809ada1e8ef9142f:0x1eff3a6ff2a53bfc,restaurant,4.2,1648
15971,Olive Garden Italian Restaurant,0x809ada18492723eb:0x5e32c275d2023d80,restaurant,4.1,2743
15972,Sacramento Natural Foods Co-op,0x809ad0f2be76205f:0xd6704645ea876673,restaurant,4.6,3578
15973,In-N-Out Burger,0x809ada232de8a467:0x43891169dccf8a93,restaurant,4.6,4479
15978,Barnes & Noble,0x809ada1ec7fa2f5f:0xbe70a211b0dd20f1,restaurant,4.5,1002
15979,Blue House,0x809ada442f04c645:0x2c0ad0db79ba85a4,restaurant,4.4,1507
15984,Johnny Rockets,0x809ada1e8ef9142f:0xbffd139c6dcae5a5,restaurant,4.1,288
15986,La Favorita Taqueria,0x809ac57a58a4b909:0x10bc4f5b3260c45f,restaurant,4.5,1511
15987,Jack in the Box,0x809ac5bf608d6af7:0xab9e5ba37437daad,restaurant,3.7,1165
15989,Chuck E. Cheese,0x809ac6fd8e95e5d5:0x3749d398e0f3aede,restaurant,4.0,1098
15990,Phở Saigon Restaurant,0x809adaaa43ad694b:0x8ba57cc7c938e4e8,restaurant,4.1,818
15991,No.1 Buffet,0x809ac571a72fd62b:0xf87c0c23beb2fee9,restaurant,3.8,1410
15992,Panda Express,0x809ac5d92bb4b059:0x76645011b01cb470,restaurant,4.0,414
15993,Round Table Pizza,0x809aa2cf8bb5cf27:0x30fe81de85806dd9,restaurant,3.8,135
15994,Taqueria Mi Estrella,0x809ac598d4cdc74f:0x7eaa4a812a40084d,restaurant,4.4,296
15996,Super Taco Mexican Restaurants,0x809ac5939a53610f:0x2746ea40aec21cea,restaurant,4.1,344
15998,Golden Corral Buffet & Grill,0x809ac6777bce20f3:0x6759e1a833c1dc63,restaurant,4.0,3323
16000,Subway,0x809ac5b721a1eedf:0xb25cc45e50be46c0,restaurant,4.0,138
16001,Temple House,0x809ac5939b184d0b:0x37330a1d94b1ea12,restaurant,4.2,104
16002,Jimboy's Tacos,0x809ac64942bb1519:0x9052e9ebbddff431,restaurant,4.3,448
16007,McDonald's,0x809ac570fb1be6ab:0x42651a3b09000d8a,restaurant,3.5,953
16010,Panda Express,0x809ada1e8ef9142f:0x753426ab5e676064,restaurant,4.0,246
16011,Panda Wok,0x809acf8ef251308b:0x7d5585e2cb183308,restaurant,4.0,318
16012,Jimboy's Tacos,0x809ac76b559690d9:0xd5a09cfddc09b208,restaurant,4.3,888
16017,McDonald's,0x809ac5b6ea658f2b:0x751ee65eac3d2cb4,restaurant,3.4,1010
16018,Frosty Queen,0x809ac52ee4b9541f:0x671b154759066160,restaurant,4.2,455
16023,La Soga Taqueria,0x809acf88c6bf18c3:0x50afe5ffaea7a3f4,restaurant,4.3,608
16034,Thai Canteen Davis,0x808529733e64b817:0xc7891fb577fc52f4,restaurant,4.3,468
16036,Fish's Wild Island Grill,0x808529749139d979:0x870c0493a6e816b,restaurant,4.4,278
16038,Peet's Coffee,0x80852974a5bf0717:0x8c62bde28bd7d835,restaurant,4.5,228
16039,Domino's Pizza,0x80852834421832f7:0x55720f1a459c7062,restaurant,4.2,115
16041,Sam's Restaurant,0x8085290ba1224d55:0x92f57a6062372ae9,restaurant,4.6,397
16042,Preethi Indian Cuisine,0x808529739db27109:0x53ecf3d01d9ff620,restaurant,3.9,285
16046,T4,0x80852973149a97f3:0x90cdc2c602ab26e5,restaurant,4.4,184
16048,McDonald's,0x809aa2c50d77856f:0xfe37e2f53080f4b6,restaurant,3.5,1073
16049,Chasons Crab Stadium,0x809ac78a1a991a2b:0x4476409bb086bd0d,restaurant,4.3,587
16050,Carl's Jr.,0x809aa2c55412295d:0xd2802d66bc5913f0,restaurant,4.0,449
16052,Stratton's Pizzeria,0x809aa2d098cd5729:0x22041fcc233cdbf1,restaurant,4.7,393
16053,Rogelio's Dine & Sleep Inn,0x809aad5d5b95d979:0x27d24a0876dd5d9d,restaurant,4.2,88
16055,Starbucks,0x809ad6d2d1cc2751:0xe862f30942813e34,restaurant,4.1,498
16058,L&L Hawaiian Barbecue,0x809ace1b8e51ce75:0x6b0493479b57a34e,restaurant,4.3,347
16060,Akebono,0x809ad1b5ca859f93:0x3242df3b475708ab,restaurant,4.6,708
16067,Naga Thai Bistro,0x809ac89ee2d651c1:0x3970d2d3768c4c9c,restaurant,4.2,153
16068,Teabo Café,0x80852963eb3fe3c3:0xca161e5e15ea3f28,restaurant,4.4,168
16069,Laughs Unlimited Comedy Club and Lounge,0x809ad133326b78d3:0xf8d6aeeb1bbb1fcc,restaurant,4.4,527
16070,Mimi's Cafe,0x809ac6ff9736b885:0x6bc849bb32f85699,restaurant,4.2,1295
16072,Nothing Bundt Cakes,0x809ac7aacf1ab60d:0x1900ed13c3186945,restaurant,4.4,76
16075,Taqueria Guadalajara Grill,0x80852bb8dd58f2db:0x989c232c93b02eec,restaurant,4.5,544
16076,Starbucks,0x80852bb8efbf1757:0xcec87f172043384b,restaurant,4.3,488
16079,Four Seasons Gourmet Chinese Restaurant,0x8085296f9089324b:0x1423e521cc0ff717,restaurant,4.4,358
16082,Chick-fil-A,0x809add83c645f155:0xd86ab3485ec8d116,restaurant,4.5,1884
16083,El Forastero Mexican Food,0x809adf3876f05a7d:0x2c64bb0ebfb204dd,restaurant,4.2,273
16086,Charlies Café,0x809adf921282c90f:0xa8686a6fd135d820,restaurant,4.6,368
16087,Sushi Elite,0x809b29de60ad18ff:0x77431a16af8a1765,restaurant,4.0,188
16088,Blue Nami by Aosome sushi,0x809ae50606f444f5:0x131cf28632c916d7,restaurant,4.0,644
16089,Pearl House Restaurant,0x809adf1b1880b5df:0xa077ec4f0b0e88a9,restaurant,4.3,395
16090,Chipotle Mexican Grill,0x809b2955b54094df:0xf710727d9f4349a8,restaurant,3.7,337
16091,Kuji Asian Grill,0x8084d1b097d4bf09:0xdccd4b478830631c,restaurant,4.8,134
16093,China Buffet,0x809ad11eed9de88b:0x924a0a37077124b,restaurant,3.6,766
16095,Nagato Sukiyaki,0x809ad97f206b769b:0x22844efebef8d802,restaurant,4.7,227
16096,House Of Shah Afghan Urban Eats,0x8084d0e4497d9045:0xd3f33402f8fe1829,restaurant,4.6,178
16097,Poke Fix,0x809ad647f77f595d:0x992e85722aef7613,restaurant,4.6,418
16099,Golden Dragon Restaurant,0x8084d0860bfeda1d:0x22c74ba226e781d5,restaurant,3.9,196
16100,Pooja Indian Grill,0x809ad6b215e397dd:0x5d2b4a512c977c83,restaurant,4.5,616
16102,CF Cheng Chinese Cuisine,0x809ad62311ecb443:0x9a462f8297914d10,restaurant,4.2,208
16103,Treasure Dragon Restaurant,0x8084d146b1dbae59:0xfcf077addbbf1263,restaurant,4.0,306
16106,Peace Cuisine,0x809ad6b205d4dad9:0x82e01da2657ea4ee,restaurant,4.5,345
16107,Steve's Pizza,0x808529748d5198f3:0x5884b6dcc2adc837,restaurant,4.1,248
16111,A&W Restaurant,0x809adfb98d2805a9:0x99105e35873c1ca9,restaurant,3.7,258
16114,Starbucks,0x809adbc6f9887f65:0x7530df871a1c98e,restaurant,4.3,286
16115,Peet's Coffee,0x809ad0936450f55f:0x26eeb1a8a6d03328,restaurant,4.5,277
16116,Starbucks,0x809ade237dc4068d:0xafe9f336a0fe5b90,restaurant,4.2,498
16117,Sarom's Southern Kitchen,0x809ad9f352b66057:0x7a064487329eba0a,restaurant,4.5,902
16119,Jamba,0x809ada3c744064a5:0x19e47b0725eea59f,restaurant,4.4,377
16120,A&W Restaurant,0x809adbe4a9324ffd:0x57bb9893f99f5a71,restaurant,3.7,68
16121,Starbucks,0x809ae16b8a521df9:0x50bbe5abb67d3d4,restaurant,4.5,178
16122,Wingstop,0x809ade25d0b228a7:0xdd0c9c753192f8b3,restaurant,3.8,248
16124,Jimboy's Tacos,0x809ae13405373fb3:0x54e21f7b587d0883,restaurant,4.2,235
16125,Estelle Bakery & Pâtisserie,0x809ad129aaaaaaab:0x15db4b90438356d,restaurant,4.5,655
16126,PizzaRev,0x809ada393d2d821f:0xae0212c88a4dd15d,restaurant,4.3,258
16128,Dickey's Barbecue Pit,0x809add83edef6e69:0xbd45353b7882c10,restaurant,3.6,214
16129,Arby's,0x809adee8fa860c2b:0x142d965a2c9cda53,restaurant,3.9,945
16130,Rubio's Coastal Grill,0x809ad97f20c9523d:0x403e13983f3ec9c0,restaurant,4.1,328
16131,Sourdough & Co.| Citrus Heights,0x809ade1a18b91257:0x1a7736f64e72255c,restaurant,4.3,184
16132,Zen Toro Japanese Bistro,0x8085297313856af7:0xce34e68c8a332ae9,restaurant,4.4,188
16133,Burgers and Brew,0x8085290b3f42d4bb:0x82266043013da33f,restaurant,4.4,2093
16135,Raja's Tandoor,0x8085290bc0c869e3:0x7f3dd512ac11891d,restaurant,4.4,448
16137,Chipotle Mexican Grill,0x808529735e834de5:0x80e9e5db64a12406,restaurant,4.3,507
16141,Manna Restaurant,0x8085297497e2c195:0x6dc951653c50075c,restaurant,4.2,118
16142,Danielle's Crêperie,0x809adb0c14b054c5:0xe442c948415c5698,restaurant,4.5,515
16143,Carl's Jr.,0x809ae1346d8b72c3:0x5b7d1bb51a5d3e4,restaurant,3.9,304
16145,Shogun Hibachi Grill & Sushi,0x809ae42c020cb64f:0xb7374fcf0ca2577e,restaurant,4.3,328
16146,Karen's Bakery,0x809ae6ad2130188d:0x76d346d39a16eed6,restaurant,4.5,458
16147,Chicago Fire,0x809ae6ab60ab2993:0xd98a2cd5d133ff80,restaurant,4.4,567
16149,Gilberto's Tacos Mexican Restaurant,0x809adfb96b6e7a5f:0x2ca51e84f5122263,restaurant,4.6,498
16152,Kura Revolving Sushi Bar,0x809adb4f5d537b17:0xb6f781cd275ac2de,restaurant,4.4,748
16155,Osaka Sushi Elk Grove,0x809ac66bb1040abf:0x8852593737ccc069,restaurant,4.3,208
16157,Century Folsom 14,0x809ae68b7fd317c1:0x7618949972c7fd82,restaurant,4.3,1978
16160,Panda Express,0x809ac87fd6b1f747:0xc2e692c8c376aa59,restaurant,3.9,227
16161,Kotteri Ramen Bar,0x809ac7ffe2310a79:0xeaa2f99fc8c4e298,restaurant,4.5,266
16162,Jamie’s Cafe,0x809ac97c6cc2fc19:0xd39bc2afc34a0560,restaurant,4.6,184
16163,Blast 825 Pizza,0x809ac64e7712478d:0xf6b8fb0460f3ac9b,restaurant,4.3,228
16165,The Habit Burger Grill,0x809ac6527d30df91:0x40a2b4ca603c0061,restaurant,4.4,1138
16167,Peony Palace,0x809ac7940a9e681f:0x5ea27f8526e44104,restaurant,4.3,428
16172,Jimboy's Tacos,0x809ace1b7ae97715:0xf3e15df63f8ba4b7,restaurant,4.0,473
16174,L&L Hawaiian Barbecue,0x809ac6494c78c1ad:0x409a804d65486897,restaurant,4.4,238
16180,The Habit Burger Grill,0x809acf196518b1f9:0x7cc479247695ddf1,restaurant,4.4,863
16181,Huckleberry's Breakfast and Lunch,0x809ac9f85f89b5ef:0x52c70deb5625cb8d,restaurant,4.5,207
16182,Taco Bell,0x809ac8dac4547bf1:0xe0ff5e25f8f4b5ed,restaurant,3.8,248
16185,Fiesta Meat Market,0x809ac74359cb028b:0x33ca48eca9c42b72,restaurant,4.6,184
16187,HEA TEA,0x809ac8f08ab0edf7:0xd501d38c4c617849,restaurant,4.5,98
16188,Coffee Republic,0x809ae150e8799df7:0xbdec7cc3a47d46f3,restaurant,4.5,447
16191,Wendy's,0x809ad7b8dbfba157:0xc53f0fcb02bb8625,restaurant,4.0,1008
16193,Starbucks,0x809ad606ed68c623:0x913b8e6cbd2564f1,restaurant,4.2,516
16196,McDonald's,0x809ad43b4aa38c75:0x741b110428fde7a8,restaurant,3.5,1143
16197,Pho Viet 2,0x809ad7c329f501f1:0x77b255797612c82f,restaurant,4.2,134
16199,Panda Express,0x809b29fc9d9641fb:0xf5337e99026ea023,restaurant,3.9,545
16200,The Habit Burger Grill,0x809add40b2d593fd:0xf459b12a52dafed9,restaurant,4.3,858
16203,Panda Express,0x809ad637d6964665:0xc1353138b5845f2a,restaurant,3.9,304
16206,Round Table Pizza,0x809ad6073d0f2203:0xa8898d7c1e7e6600,restaurant,3.8,244
16208,Jersey Mike's Subs,0x809b29ee69a902ad:0x196078566e0e2b83,restaurant,3.9,158
16212,McDonald's,0x809adbdb92d7ec53:0xd3848aec1635b54d,restaurant,3.7,1058
16215,Starbucks,0x809ae42bff0ee55f:0x751d5702b57ce97d,restaurant,4.1,128
16216,La Trattoria Bohemia,0x809ad090a1f3841f:0x484fef222047f47f,restaurant,4.7,408
16217,McDonald's,0x809ae5006ffdd117:0xb78b473e639442c3,restaurant,3.7,438
16218,Wendy's,0x809ae41b77c468f5:0x8ed4bc5177723fb5,restaurant,3.7,317
16220,Panda Express,0x809ac0b29f26319d:0x9f2d73cd1f580e73,restaurant,4.0,178
16221,McDonald's,0x809ae150ea73d99f:0xf9dcd13d12673681,restaurant,3.6,478
16223,Wendy's,0x809ad911330e9867:0x4c1e37299fa766b9,restaurant,3.8,1767
16225,Carl's Jr.,0x809ad68ae053aa3f:0x9168318a351e7e61,restaurant,3.8,498
16226,McDonald's,0x809ad78fe0a12a05:0xb9ce309cebeda5d8,restaurant,3.0,1082
16232,Muntean's Soup,0x809ad0d649e293f7:0x94045402ac18e618,restaurant,4.7,107
16234,Sutter Street Steakhouse,0x809ae6ab402466e5:0x99f55974d440fb75,restaurant,4.7,702
16235,Wiener Works,0x809aded090de98cf:0xf2c19b3654a8b8cc,restaurant,4.6,348
16237,Stockton Grill & Burger,0x809ad089a2da6a2d:0x44c40b788d6a6a1f,restaurant,4.4,375
16238,Sutter Street Taqueria,0x809ae6ac84f930fb:0x980a06d8316517f6,restaurant,4.4,348
16239,Beach Hut Deli,0x809ad43d029b0adf:0x27c6e305e72f032c,restaurant,4.3,268
16243,Yeti Restaurant,0x808529735f5ab02f:0x4b7c5d7db917b318,restaurant,4.3,278
16244,Jamba Broadstone Plaza,0x809ae5011e88f827:0xf158177d84f33a7b,restaurant,4.2,133
16249,Denny's,0x809ada389e3b574d:0xa976cbacaaa10fc8,restaurant,3.7,1592
16253,Arigato Sushi,0x809ada3bdb5e47cd:0x1cd5a0846338b6ad,restaurant,4.2,1975
16254,Mizu,0x809ad649c1a8fd6b:0x1eb8e63102ea2a5f,restaurant,3.4,274
16255,Dairy Queen,0x809ade54beb19c2d:0xdb95336fe3918691,restaurant,4.0,750
16256,El Pollo Loco,0x809aded12e1d1969:0xb5816b600b7306dd,restaurant,4.2,1107
16257,Club Raven,0x809ad09420fe4a4f:0xc9aa352a3abbb4c6,restaurant,4.3,113
16258,KFC,0x809adee8f6182925:0xab114fe8740b6f01,restaurant,3.6,326
16261,Teriyaki To Go,0x809ade1a246e863d:0x8033645b2e59427f,restaurant,4.2,208
16264,Sac Town Kabob,0x809ada2b26b79b6f:0x5f54dd78367ac7b0,restaurant,4.5,273
16265,Beer Dogs,0x809adfb9ec7019e3:0x5195dab23c229483,restaurant,4.4,318
16267,Steve's Pizza - Woodland,0x8084d0e40880c049:0x83b2f74db774554d,restaurant,4.1,297
16268,Mikuni | Davis,0x80852972dd12ed59:0x9a403cc20265f10b,restaurant,4.5,734
16269,McDonald's,0x809ade6a01b4b2d5:0x53caaad690531254,restaurant,3.5,614
16270,Jamba Davis II,0x808529caadc21093:0x8458d209d6c9614e,restaurant,4.5,128
16271,Carl's Jr.,0x8084d08d36f05487:0x912e0139f2c0137f,restaurant,3.8,408
16280,Spindrift Restaurant,0x809aac90be851531:0x2b3bfa4c94f33431,restaurant,4.2,164
16281,Iron Horse Tavern,0x809ad0df7ecad081:0x72c02b126ce789c5,restaurant,4.4,1971
16282,OBO' Italian Table & Bar,0x809ad09378df7355:0x7d016d3eed84048f,restaurant,4.5,978
16283,Temple Coffee Roasters,0x809ad0c37234552d:0x7059a85eb9031ad8,restaurant,4.6,1227
16284,The Coconut On T,0x809ad121678217a7:0x87cf950436205d3e,restaurant,4.5,983
16286,Dos Coyotes Border Cafe,0x809ada9181e4e3c5:0xa5b947daef272284,restaurant,4.3,628
16288,Fish Face Poke Bar,0x809ad126b8a13d5f:0x67fa38a5956358a3,restaurant,4.5,358
16289,Bonn Lair,0x809ad09099363557:0x1c1f9187e719c283,restaurant,4.7,215
16291,Devine Bakery and Gelateria,0x809ad09844bec4ef:0x6b908c72d23e8416,restaurant,4.2,14
16294,Amaro Bistro & Bar,0x809ad126b96b3217:0x51471841c8f06d04,restaurant,4.3,75
16296,Shahrzad Fine Persian Cuisine,0x809add60f56bda13:0x455227687d4e10a4,restaurant,4.3,428
16297,Clubhouse 56,0x809ada6336ad5e95:0x6a98b4441bcc47ed,restaurant,4.4,288
16298,Café Dantorels,0x809ad0fbd9e6a62d:0x44234c4c9dbaf99b,restaurant,4.4,1021
16299,Hilltop Tavern Bar,0x809ad080050dff03:0x3e2c268ce204bb08,restaurant,4.5,248
16301,Curry Club,0x809ad0d896ab484b:0x6a70407da94a9af9,restaurant,4.4,298
16302,Pangaea Bier Cafe,0x809ad0f6405bb851:0x808b5d8960007b3,restaurant,4.7,877
16303,Tea Bar & Fusion Cafe,0x809ad17231a6f79f:0x27fc35b115c004ae,restaurant,4.6,225
16304,Canon | East Sacramento,0x809ad08d910fb521:0xbb2a0d23e3bb1283,restaurant,4.7,425
16305,Simpleton,0x809ad15dd9a48d55:0xbebc85ef1b78f5c,restaurant,4.4,93
16307,Burger Patch Midtown,0x809ad0db0aac72cd:0xbfdeef8ce0e4b2d1,restaurant,4.5,608
16308,Devine Gelateria & Café,0x809ad0dc81f620d3:0xef972699be2c5beb,restaurant,4.8,357
16315,Milka Coffee Roasters,0x809ad1962ecc2439:0x7e9f4c2fd548ad9,restaurant,4.7,118
16316,Tasty House,0x809ac5759586bab5:0x2c13f34cc486305,restaurant,3.8,85
16317,Bombay Bar and Grill,0x809ad11dff547ca5:0x170159950ae6260b,restaurant,4.3,604
16320,Drunken Noodle Midtown,0x809ad0c175ea3509:0xf258bdf40823c2f4,restaurant,4.7,236
16321,Jimboy's Tacos,0x809ade4274cfc981:0x9f6ae552f10fd4,restaurant,4.3,928
16325,The Habit Burger Grill,0x809ade1a246e863d:0x461aa4dc1e8e9098,restaurant,4.3,1112
16326,Taco Exxpress,0x809ac5ee9de63f33:0xd6b9d7a6d744ef1e,restaurant,4.2,368
16327,Chili's Grill & Bar,0x809ac64eab7004d7:0xbd7b2605ad13a655,restaurant,4.1,1213
16328,KFC,0x809adfb98bded51d:0x339719c9eca7e0f0,restaurant,3.2,378
16329,McDonald's,0x809ade1a29bd461d:0xefb198fc705e0e9b,restaurant,3.7,782
16334,Punch Line Sacramento,0x809ada3c744064a5:0xe2d531bc29e032d3,restaurant,4.4,578
16335,Nenas Mexican Cuisine,0x809ad6c48bc94603:0xa33886932d25c5e4,restaurant,4.1,845
16336,Roma 2 Pizzeria,0x809adb2fa6a04067:0xd7efeaddf6c0f43d,restaurant,4.6,958
16339,California Fish Grill,0x809adf857077a12f:0xaa11916d1396eb89,restaurant,4.6,617
16340,Chipotle Mexican Grill,0x809ade22f9f568a3:0xd776faaca80ddf20,restaurant,4.1,787
16345,The Shrimp Lover Sacramento,0x809ac59412712593:0xcf35ad647cc9d5d2,restaurant,4.2,297
16347,Far East Cafe,0x809ad1b5e5b2f9b9:0xf7688fdffc29c821,restaurant,4.2,188
16348,Jimboy's Tacos,0x809ad70e6c4453d1:0x72c00094875c6715,restaurant,4.2,675
16349,Louisiana Heaven,0x809ad115cca5a1ab:0x4f05a6ae3cc66a81,restaurant,4.4,238
16352,Hà Nôi Phở,0x809ac7676c084bbd:0x38b19e4dd6e91b9f,restaurant,4.2,211
16356,Korea House Restaurant,0x809adcbe7d499e49:0x5bb8c3c518fbf9ff,restaurant,4.2,88
16357,Tori's Place,0x809ad9cdd9b98553:0x47e79d89f3a886b7,restaurant,4.5,384
16366,Mizuki Sushi,0x809ade19aa4e5481:0xf435b8042584fc48,restaurant,4.5,505
16367,Angry Chickz,0x809adfe89f924d9b:0xcc535fa9f8378c8c,restaurant,4.6,436
16371,Raku Sushi,0x809ad41005990023:0xf5605bf4a686013a,restaurant,4.5,1397
16372,Rosie's Country Kitchen,0x809adce1dd5b5e65:0x8265bdf757786539,restaurant,4.3,1008
16373,Hoicin Cantonese Restaurant,0x809adcbc559540a1:0x10964e9cc90f075e,restaurant,4.3,258
16377,Indian Spice Restaurant,0x809add868e4efa47:0x7a4aab8a2d347592,restaurant,4.1,245
16378,Pine Tree House,0x809adb5910dea4ab:0x3349a7d2d34098f2,restaurant,4.5,268
16379,Asian Pearl Restaurant,0x809ac56ee6fbaf27:0xc11b41eac11e2427,restaurant,4.1,218
16380,Gangnam Ave. | Korean Bbq,0x809add6e4897a6b7:0x4742a983c4822cd2,restaurant,4.4,378
16381,Brookside Restaurant & Bar,0x809adcc051e09c07:0x428cd9c104ceb15f,restaurant,4.2,328
16382,Thai Smile,0x809add83862d2303:0xd1230f805adbd04f,restaurant,4.4,225
16383,Round Table Pizza,0x809add869049689b:0x5f9f429eab5bca6a,restaurant,4.1,224
16386,Nugget Markets,0x809ac7b7aaf2730f:0x70317afc92683ded,restaurant,4.6,1283
16388,Dickey's Barbecue Pit,0x809ac627704e36bd:0x9aff8f66ebc4aa35,restaurant,3.9,168
16389,Panda Express,0x809ad439532e5e61:0x34968d6baf1820d7,restaurant,4.1,368
16391,524 Mexican Food,0x809ad7bb26dd6ccb:0x59a106ad93d5c78,restaurant,4.2,627
16392,New Happy Garden,0x809ac554eea65f0b:0x5302c2ac8c6cb844,restaurant,4.3,416
16393,Teremok,0x809aded8322968fb:0x7cb985baeb568d04,restaurant,4.4,402
16395,Biba Restaurant,0x809ad0eb1d752941:0xf994aca718046d3d,restaurant,4.7,464
16396,Chuck E. Cheese,0x809ade2fdc0f98d3:0xd303aabcf1f8b047,restaurant,3.9,803
16397,Noble Vegetarian,0x809aded3ada34751:0x625188cb0f8bf757,restaurant,4.7,698
16398,Denny's,0x809ad40f569fd48d:0xd88d72257737d5b8,restaurant,3.9,1116
16399,IHOP,0x809ada3ced499e05:0xc8407993d29a9323,restaurant,4.0,1397
16406,Denny's,0x809ad929a95c8373:0x5b42790e5018448a,restaurant,3.9,1772
16410,The HOTel Bar,0x809ad0d9c0c3ba5d:0xec6797a5048adf46,restaurant,4.2,84
16411,Amourath Patio,0x809ad0d7e89c6ddf:0x60ffffca83a011e,restaurant,4.4,24
16412,Phở King 4 Restaurant,0x8085290bbd4ab84f:0x17da0604387a36ad,restaurant,3.9,393
16413,Old Soul @ 40 Acres,0x809ad05e27d5edf5:0xce4fccbb5e4d9b30,restaurant,4.4,656
16415,Thee Upper Crust Pizza,0x809ad12906baf9c3:0x9d9926fe2bb7f8bb,restaurant,4.2,208
16416,Jack in the Box,0x8084d15a61b4c0bb:0x16a0c32f1b148fb4,restaurant,3.6,934
16417,MOD Pizza,0x8084d153f3b759a5:0xf94c1d759b78ea16,restaurant,4.5,468
16419,Gyro palace,0x8084d146c8582d4b:0xeabfc65c8ee66f5e,restaurant,4.7,268
16422,Taqueria La Michoacana,0x8084d0e437c414ef:0x56c5939528507ccf,restaurant,4.0,148
16424,Oz Korean BBQ - Elk Grove,0x809ac8f012d2eed1:0x51532b5ea22494d4,restaurant,4.4,1525
16426,P.F. Chang's,0x809ad0da0033212f:0xdbd53af8983395d4,restaurant,4.1,788
16429,The Inn & Spa at Parkside,0x809ad13b11580b47:0x7a7a244a0744e4f9,restaurant,4.5,148
16431,McDonald's,0x809ad3e17e5a96ad:0x865c77a262249e5a,restaurant,3.2,718
16432,California Burritos Mexican Food,0x809adb7418bb9e8b:0xde628d7a40340470,restaurant,3.9,508
16435,Crumbl Cookies - Elk Grove,0x809ac7d8ef124dcf:0x223e5f75226b7ec3,restaurant,4.8,368
16437,Starbucks,0x809acf7608b605cb:0x53a1f36b6e55b1d7,restaurant,4.3,108
16440,Chipotle Mexican Grill,0x809ada558efa4577:0x8ffc861c2989070b,restaurant,3.9,385
