gmap_id,category,avg_rating,num_of_reviews
0x809ad1b44fb4d70f:0x222fd747dc3abadb,['Golf club'],4.8,38
0x809b2b703cdd3457:0x4b2615b1cc546623,['Tex-Mex restaurant'],2.5,98
0x809ae436231459d7:0x7cbf0f206e768ef1,['Soccer field'],4.1,28
0x809add3bae756565:0xcf612101d7a26d90,['Sushi restaurant'],4.5,214
0x809ae1508d863967:0x205a01c2866fa5c7,['Shoe store'],4.7,98
0x809ac3ef339cc927:0x6c72542b8eccb911,"['Golf course', 'Golf shop']",4.5,168
0x809add586b4445ab:0xe85125aa322879a4,['Tire shop'],4.4,44
0x809add7e10af8069:0x6a283f71b9ada5a1,['Hawaiian restaurant'],4.0,207
0x809ae4e1cdb58063:0xcdbc9593429b3b1b,"['Park', 'Tourist attraction']",4.4,107
0x809add468e684fed:0xfc111ed399de720c,"['Park', 'Amphitheater', 'Tourist attraction']",4.6,328
0x809ae5096e60c7bd:0x38758a44928cf76c,"['Camping store', 'Bicycle repair shop', 'Bicycle Shop', 'Canoe & kayak store', ""Children's clothing store"", 'Clothing store', 'Outdoor activity organiser', 'Outdoor sports store', 'Shoe store', 'Ski shop']",4.4,237
0x809ae9a25c156433:0xf6d596752da5fae9,['Sushi restaurant'],4.2,73
0x809adb0b2c5794b5:0xb3679b00a01f4fea,['Thai restaurant'],4.5,18
0x809adaff847cb311:0xb0de90ebb7a9c5d,"['Real estate agents', 'Real estate agency']",5.0,2
0x80852bbae793c721:0x5b90ced0bde6d03d,"['Auto repair shop', 'Auto tune up service', 'Smog inspection station']",4.8,68
0x809adf1fc5353bc9:0x8547311d206a7369,"['Body piercing shop', 'Gift shop', 'Tattoo shop']",4.6,168
0x809ade41f8a6db01:0xea3586cc16df1627,['Bar'],4.1,308
0x809adfdd5d8279bd:0x4958fdb49d480ce9,"['Gym', 'Aerobics instructor', 'Fitness center', 'Personal trainer', 'Racquetball club', 'Swim club', 'Yoga studio']",4.1,108
0x809adf13493076ad:0xd40bc4c93966b5c8,"['Public golf course', 'Golf shop']",4.4,127
0x809add6007a7bc99:0xa2692fb4a44aae7e,['Motorcycle rental agency'],4.9,68
0x8084d16b3698e271:0x2030de8b4338a54c,['Hamburger restaurant'],4.1,185
0x809ad925670e622f:0x9737851a2027305a,"['Park', 'Playground', 'Tennis court', 'Tourist attraction']",4.2,173
0x809add6b30e3dca9:0x7447727f36e47ee5,"['Pet supply store', 'Pet adoption service', 'Pet groomer', 'Pet trainer']",4.3,1004
0x809ae81adeaa9be5:0x62292684371e1c8e,"['Grocery store', 'Grocery delivery service', 'Store', 'Supermarket']",4.4,991
0x809adb2611322571:0xe81bda5577e65081,"['Grocery store', 'Grocery delivery service', 'Store', 'Supermarket']",4.2,946
0x809add6fedee83fb:0xbaeabc2f9dba01e6,"['Towing service', 'Auto wrecker']",4.9,458
0x809add6b7f39c543:0x39c8d62194d1af5,"['Hair salon', 'Barber shop', 'Beauty salon', 'Waxing hair removal service']",4.4,218
0x809ad0e7f147c479:0x33dd7cf88951f991,['Antique store'],4.4,138
0x809add81532d9fef:0x454c4e36e9e2df73,['Gas station'],3.9,168
0x809ada17565510c9:0x5e3e6990f014d9d,"['RV park', 'Campground']",4.0,378
0x809ad0f0e8105b99:0x7afaae2ede4d4b08,"['Pizza restaurant', 'Delivery Restaurant']",4.1,58
0x809add6fedee83fb:0xc3c6613b661adc81,"['Auto body shop', 'Auto dent removal service', 'Auto restoration service']",4.7,87
0x809add658aa8db8b:0x1351992853075523,"['Auto parts store', 'Trailer supply store', 'Truck accessories store']",4.3,167
0x809acfe867217607:0x55accdf97a73166a,['Auto repair shop'],4.5,17
0x809ad0f0e8e13335:0xc042c153d5c37bb7,"['Chinese restaurant', 'Restaurant']",4.4,248
0x809ad9f0680df44b:0x96395921bcaaa6f2,['Paint manufacturer'],4.5,78
0x809ad72f31c3e98b:0xf9eb8cb92c519192,['Wholesale grocer'],4.6,197
0x809ac34b41c4ff0f:0xd13246d8c4e18bdf,"['Auto parts store', 'Auto body parts supplier', 'Car battery store', 'Car repair and maintenance', 'Car stereo store', 'Motorcycle parts store', 'Trailer supply store', 'Truck accessories store']",4.3,128
0x809add6057db9361:0xf7a1510ab7c35a87,"['Sandwich shop', 'Caterer', 'Deli', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant', 'Salad shop']",4.2,198
0x809ae15119dc0125:0x3e4008b4b579ac06,"['Hair salon', 'Beauty salon', 'Hairdresser']",4.3,38
0x809ae3df96e2abcd:0xa0c52f813c5b8744,['Self-storage facility'],4.6,58
0x809adcb4fb57dad5:0x9f50491c24af920f,"['Optometrist', 'Eye care center']",3.9,16
0x809ac33aeea478c3:0x3a0655d28eb53dc9,"['Auto parts store', 'Auto wrecker', 'Salvage yard']",4.3,18
0x809ad8d54da08319:0xbbd61352ade42acb,['Recreation center'],4.5,1086
0x809ad0aaf54c733b:0x17f50bd9a36afb96,"['Hotel', 'Indoor lodging']",4.1,408
0x8084d157241fc6b7:0x30e78dc920c0d462,"['Hotel', 'Indoor lodging']",4.5,278
0x809add7aea74785b:0xf821b7b752c0254d,['Mexican restaurant'],4.1,978
0x809add1ea5e1f61b:0x8ad34e2e5a6e4c5,"['Chicken restaurant', 'Fast food restaurant']",3.2,638
0x809add83d2ded7db:0x731d781d241bb2c7,"['Hamburger restaurant', 'Pizza restaurant', 'Restaurant']",4.3,598
0x809add14b6acb2df:0x90960f6bdc30c298,"['Work clothes store', 'Boot store', 'Orthopedic shoe store', 'Safety equipment supplier', 'Uniform store']",4.3,18
0x809ad218de98c541:0x58ea7c384d900896,['Fraternal organization'],4.3,128
0x809add728172c24f:0xda63e0294da1e7e0,['Barber shop'],3.9,28
0x809adb39dd658a21:0x90a44f8db685173d,"['Church of Jesus Christ of Latter-day Saints', 'Christian church', 'Church', 'Non-profit organization', 'Religious organization']",4.9,36
0x809ae81b18fe1727:0x7c7b10d0e98d5605,"['Auto wrecker', 'Motorcycle dealer', 'Motorcycle parts store', 'Salvage yard', 'Truck parts supplier', 'Used auto parts store']",4.2,128
0x809add76c4d9a3e7:0xed1e594d18bd4ecf,['Car wash'],4.4,166
0x809add86b1975fd1:0xf48cc03da0cc8cfa,"['Mexican restaurant', 'Caterer', 'Chicken restaurant', 'Fast food restaurant']",4.1,622
0x809ade3633357833:0x98f0e6702633cdd3,"['Mexican restaurant', 'Caterer', 'Chicken restaurant', 'Fast food restaurant']",4.1,846
0x809adcd17efabd05:0x4b9edda3894085f1,['Gun club'],4.2,168
0x809adbb95963c393:0x25fd4d84f5c49c7b,"['Ice cream shop', 'American restaurant', 'Candy store', 'Restaurant']",3.8,98
0x809adee9ac6f1bd7:0xe242fde2b6b6690e,"['Work clothes store', 'Boot store', 'Orthopedic shoe store', 'Safety equipment supplier', 'Uniform store']",4.2,68
0x809ae79ef0bf7a89:0xf7e3839817dbd87,"['Furniture store', 'Bedroom furniture store', ""Children's furniture store""]",3.4,598
0x809adfdd72fcb041:0xd43770a210fea0f3,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']",3.7,736
0x809ade271e5129e5:0x35a4cfaf549d18ea,['Fast food restaurant'],2.8,373
0x809ade267203079b:0xc1a02a72b0d75768,"['Home improvement store', 'Building materials store', 'Cabinet store', 'Door supplier', 'Electrical supply store', 'Flooring store', 'Hardware store', 'Lumber store', 'Plumbing supply store', 'Window supplier']",4.2,155
0x809ade10a865e2a1:0xb2c12ce0148f0985,['Barber shop'],4.5,18
0x809ade3aab9be521:0x92704fd28d9b40fd,"['Paint store', 'Hardware store']",4.4,28
0x809ae5d314d77dbf:0xb91ffbaba5978634,"['Electronics manufacturer', 'Software company']",4.6,68
0x809adf045f85a6ef:0x259cfe6d41f26035,"['Landscaping supply store', 'Bark supplier', 'Garden center', 'Glass block supplier', 'Home improvement store', 'Mulch supplier', 'Ready mix concrete supplier', 'Sod supplier']",4.5,26
0x809add63cd5c9b1f:0x4ab4cbb8d90bef91,['Car leasing service'],4.3,347
0x809ade199ea814af:0xf34aa7e0d7eaeaa9,"['Restaurant', 'Catering food and drink supplier', 'Vegetarian restaurant']",4.4,376
0x8085290b4e79b1cf:0x9e88b68896eb38fe,['Mexican restaurant'],4.2,248
0x809ad728f6e161df:0xd11b9be5e3da04be,['Lighting store'],4.5,25
0x809acfc9cb896f15:0x2a1ce482998a4e2a,['Mexican restaurant'],4.3,896
0x809ad43cd2b938c3:0xad027fc79ebe1b46,"['Pet supply store', 'Pet store']",4.3,618
0x809ac64e0cd07a59:0xac5f3d4e995fac00,"['Pet supply store', 'Bird shop', 'Fish store', 'Pet store', 'Reptile store', 'Tropical fish store']",4.2,564
0x809ad13c54e7c1ad:0x9bf8f488d4145df9,['Plumber'],4.8,318
0x809acfc0aae81a6b:0xff037e41acf99880,"['Pizza restaurant', 'American restaurant', 'Chicken wings restaurant', 'Fast food restaurant', 'Pizza delivery', 'Pizza Takeout']",3.9,428
0x80852835497b6d89:0x8033f15d05beae9f,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']",3.8,448
0x8084df853988f305:0x98af13b385ef490b,"['Campground', 'RV park']",4.0,155
0x809ad21c14787e51:0x98e25b9be4a9bc49,"['Cell phone store', 'Cell phone accessory store', 'Cell phone charging station', 'Computer accessories store', 'Mobile phone repair shop', 'Phone repair service', 'Telecommunications service provider', 'Telephone company', 'Telephone exchange']",4.9,78
0x809ac57947b3ca77:0x8e0a2e5ba8418696,['RV storage facility'],3.2,17
0x8084d15735a61445:0x7c07448e8e669305,['Hotel'],4.2,418
0x8084d13c2a1adedf:0x392d2e674792720d,"['Hotel', 'Event venue']",3.5,268
0x809adf611f0428af:0x2b4b86e4a54574ed,['Mexican restaurant'],4.4,394
0x809ade4c1b33c8ff:0x2391178583e3035a,['Donut shop'],4.5,653
0x809adf66cad7875d:0x6fb25843adcaa589,"['Restaurant', 'Fast food restaurant']",3.5,398
0x809ad831444b94ff:0xf3915af0ebd9b8ef,['Gas station'],3.7,347
0x809adf79e306ac6f:0xa58c9ac2ab9fa9b9,"['Hydroponics equipment supplier', 'Farm', 'Garden', 'Garden center', 'Greenhouse']",4.2,58
0x809ada399d1a02a1:0xa65baeda862c0ed1,"['Hotel', 'Extended stay hotel']",4.2,578
0x809ada85b44fc435:0xde0184020117688b,"['Mexican restaurant', 'Caterer', 'Fast food restaurant']",3.9,398
0x809ad99effdbaf05:0xc211c2849540ac2a,"['Toyota dealer', 'Car dealer', 'Car finance and loan company', 'Oil change service', 'Truck dealer', 'Used car dealer', 'Used truck dealer']",4.1,1698
0x809ad8d7d54f2315:0x2b136d99b597a657,"['Hotel', 'Lodge']",2.9,1178
0x809ad8d2730a4cd7:0x935ebe9959f62d48,['Shopping mall'],3.7,973
0x809ad0eaa1b6f883:0x3941f96746974f16,"['Sandwich shop', 'Caterer', 'Deli', 'Health food restaurant', 'Hoagie restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Salad shop', 'Soup shop']",3.7,86
0x809ad0d6255a966f:0x803ebeaa6813316,"['Shipping and mailing service', 'Business center', 'Fax service', 'Office supply store', 'Packaging supply store', 'Passport photo processor', 'Poster store', 'Print shop', 'Promotional products supplier', 'Sign shop']",3.4,44
0x809ac0b28df7867f:0xf54ff5b4f3b2e5c0,['Shopping mall'],4.1,218
0x809adbe38117bd7d:0xa94e463edac253a6,"['Self-storage facility', 'Automobile storage facility', 'Storage facility']",4.1,8
0x809ad12983d9da41:0x810ac98e0c258bf1,"['Coffee shop', 'Tea house']",4.5,26
0x809ad12b630cfb4d:0x173e3b8dc17aee33,"['Public library', 'Wedding venue']",4.4,77
0x809ada2d99f55bc9:0x48a09caacab51934,"['Tire shop', 'Brake shop', 'Wheel alignment service', 'Wheel store']",4.8,294
0x809ad1296c8e760f:0x4e56112934dcb6e,['Hotel management school'],3.4,18
0x809ad12dc58efb2f:0x1f8eca199df740eb,"['Association or organization', 'Office space rental agency']",4.3,118
0x809ac5698aeaeea9:0x13371a3417d5e97c,"['Mobile home park', 'Real estate']",3.9,87
0x809aded0e2f9d7c7:0x2bd30871b528ae4c,"['Shipping and mailing service', 'Business center', 'Fax service', 'Office supply store', 'Packaging supply store', 'Passport photo processor', 'Poster store', 'Print shop', 'Promotional products supplier', 'Sign shop']",3.6,78
0x809add63f786da05:0xaa06d853eb10a0a8,"['Contractor', 'Air conditioning repair service', 'Electrician', 'Flooring contractor', 'Garage builder', 'Handyman', 'Painter', 'Plumber', 'Solar energy company', 'Window installation service']",3.7,24
0x809adba747d657f1:0x3654b999d116efa7,['Public library'],4.4,48
0x809addad5a6eb425:0x243cee0ae2be3e5d,"['Hotel', 'Bed & breakfast', 'Extended stay hotel', 'Inn', 'Lodge', 'Motel']",3.2,908
0x809ade257457bf87:0x85ef6ca3724cf0bb,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.1,408
0x809adf8c0b92f0fd:0x9d0ea4c82b29ed6d,['Florist'],3.7,98
0x809add5613ab3409:0x116204492fff536e,"['Party equipment rental service', 'Florist', 'Wedding store']",4.8,27
0x809ae41d5ce6b341:0xd8c1a5c7692fff69,['Clothing alteration service'],4.9,28
0x809ada24d0e32b03:0xe9adf6abbd29837b,"['Auto repair shop', 'Auto air conditioning service', 'Auto tune up service', 'Brake shop', 'Car battery store', 'Car inspection station', 'Car repair and maintenance', 'Oil change service', 'Tire shop', 'Transmission shop']",4.2,53
0x809ae404a62b75a1:0xb21f443498a54bdd,['Gas station'],4.2,27
0x8085290c8f7611d5:0x472400d7d69009e3,['Hotel'],4.2,228
0x809ae41a6a53c00d:0xa226ea70eb420b10,"['Moving and storage service', 'Mover', 'Piano moving service']",4.9,138
0x809ade190b57c373:0xeac0d58694b13b95,"['Portrait studio', 'Photo lab', 'Photographer', 'Picture frame shop']",3.9,208
0x809ade4f5d5a7c49:0xdf1696dbdad535d5,"['Car wash', 'Car detailing service', 'Store']",4.0,278
0x809ae1512f05e8b7:0x4733a1c293c6840b,['Veterinarian'],4.6,63
0x809ada4ca372aea3:0xacb3bf372632548b,"['Persian restaurant', 'Asian restaurant', 'Middle Eastern restaurant']",4.0,654
0x809adb96dde34c4b:0x40b8eced661b0aa3,"['Physical fitness program', 'Rehabilitation center']",5.0,4
0x809add82474d1273:0xb385091ce15f881e,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.5,1216
0x809adfdc8c883291:0xac27acec82dd8a9c,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,1303
0x809adeded669b1e3:0x36e6f68879b91e11,['Pool hall'],4.5,954
0x809adfe78b914fcb:0xc2724a4cccf13c7f,"['Fast food restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Hamburger restaurant']",3.7,797
0x809ade2ef6260541:0x7816297854f4780c,['Sandwich shop'],4.4,318
0x809adfdc87638431:0x25e2a62204ade0b6,"['Fast food restaurant', 'Hamburger restaurant']",3.7,434
0x809adfd3c6c3cf4f:0x9b70384edf8ca643,['Grocery store'],4.1,637
0x809ade22e2555cb1:0x8bd840808832dab9,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']",3.8,513
0x809adfd234069027:0xefe1bf9ba14c1f92,['Liquor store'],4.1,68
0x809adfd1a2011a1b:0x452518fd5830eb17,"['Chinese restaurant', 'Delivery Restaurant']",4.3,158
0x809ade2a6b591de7:0x982318629180bff8,"['Park', 'Tourist attraction']",4.3,364
0x809ac51983cf3db5:0x842a80ee0ab7bf0,['Barbecue restaurant'],4.3,433
0x809ac5917f97bedd:0x126ab0147620099,['Filipino restaurant'],3.9,128
0x809adf1ddeb05b01:0x71d0ff9ef963af86,"['Vietnamese restaurant', 'Chinese restaurant', 'Seafood restaurant', 'Thai restaurant']",4.4,486
0x809ac59e43ed0a45:0x481d1613077fb142,"['Salvadoran restaurant', 'Restaurant']",4.3,628
0x809ac7006dc3fac5:0x2615d49dd7b29d4d,"['Asian restaurant', 'Restaurant', 'Vietnamese restaurant']",4.4,138
0x809ada5ec340eac3:0xb3cc11d2d220d84,"[""Women's health clinic"", 'Obstetrician-gynecologist', 'Medical Center']",2.2,138
0x809ac450e265d347:0x2af97884853c519d,['Chinese restaurant'],4.2,128
0x809ac6fe623eead5:0x4a18ddc9b4cd9c58,['Mexican restaurant'],4.3,328
0x809ac8b915e8da11:0xb6597d4aae235267,"['Amusement center', 'Laser tag center', 'Miniature golf course']",3.9,116
0x809b29c5c8b3ac13:0x8065e226b098abec,"['Massage spa', 'Massage therapist']",3.7,28
0x809ac64f52a047d9:0x5f39f0d46afb2040,"['Cafe', 'Coffee shop']",4.4,97
0x809ac5eae21be407:0x25c7d2c77241c1bb,"['Filipino restaurant', 'Restaurant']",4.3,78
0x809ac7238cd0110d:0x18684a94e5cbfc45,"['Breakfast restaurant', 'Cafe', 'Crêperie', 'Lunch restaurant']",4.6,133
0x809ac7729a8b131f:0xd53b45581146ec0f,"['Jeep dealer', 'Car dealer', 'Chrysler dealer', 'Dodge dealer', 'Ram dealer', 'Truck dealer', 'Used car dealer', 'Used truck dealer']",3.9,1221
0x809abd02864e6e0b:0xbdba6677a30caf60,['Coffee shop'],4.6,295
0x809ac34ba51f1803:0x8cf12182ef07ee69,"['Dog park', 'Animal shelter']",4.5,168
0x809ad758aee9e733:0x80d1739f520380a0,['Mexican grocery store'],4.1,311
0x809ad197dcd7c3b9:0x377b3d78990ec6eb,"['Grocery store', 'Grocery delivery service']",4.4,693
0x809adcb4d4b786f5:0xf5b943b6f4062a6e,"['Pizza restaurant', 'Pizza delivery', 'Pizza Takeout']",3.3,146
0x809ad1c95e4cda1f:0xea5ab53d0b39d2fa,"['Loan agency', 'Money transfer service']",4.7,28
0x809acf9216d6cb5b:0x9b8b56325b9e3fbf,"['Loan agency', 'Money transfer service']",4.7,38
0x809ad0d89ff0250d:0xe5760099ca11f5c,"['Dog park', 'Tourist attraction']",4.4,388
0x809ad10a8cf2d9a1:0x553fffff38873d02,['Park'],4.6,58
0x809ac70c99528f91:0x62648483378debba,"['Oil change service', 'Brake shop', 'Car repair and maintenance', 'Mechanic', 'Tire shop']",2.6,18
0x809ad03f498697b3:0xc209b97617dd66dc,"['Auto insurance agency', 'Insurance company']",4.1,8
0x809ad0661ffa0463:0x121f5febde44b2b7,['Chinese restaurant'],4.4,408
0x809ac556d86a2fad:0x222297efe5f8a5dd,['Laundromat'],4.5,54
0x809ad09340222c99:0x42fe57fb2836b4e8,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,655
0x809acffcea5c8ba7:0x1b13606f8a252cf8,"['Hispanic church', 'Church', 'Food bank', 'United Methodist church']",4.7,8
0x809ad0f295c1039b:0xe2f3b1979fb5ea9b,['Thrift store'],4.4,164
0x809adcb4c00bb021:0x37912ca42e2bfbca,"['Fast food restaurant', 'Hot dog restaurant', 'Restaurant']",3.8,294
0x809ad0ff00a44c67:0x6a0a553ba5209f62,['Car wash'],3.7,68
0x809ae46ab81c898d:0x9119fddb79601c2d,['Podiatrist'],4.8,118
0x809ad0bde03e60b9:0x3bc268e740ab7815,['Playground'],4.6,108
0x809ac76e9c7efe7f:0xa92745504b882f4e,"['Thrift store', 'Non-profit organization']",4.2,267
0x809ad060622b7cc5:0x91058b57fffe4468,"['Pet groomer', 'Cat boarding service']",4.8,173
0x809ad0f6cd4d3cdb:0x7bd4bcbaa10e8dbf,"['Loan agency', 'Auto insurance agency', 'Check cashing service', 'Money order service', 'Money transfer service', 'Tax preparation']",3.5,13
0x809ada93d188cc39:0xc87e70efa2a1cdb3,"['Hair salon', 'Barber shop', 'Beauty salon', 'Waxing hair removal service']",4.0,97
0x809abd052b84c26b:0x25b19e1372c48774,"['Dollar store', 'Craft store', 'Discount store', 'Grocery store', 'Home goods store', 'Kitchen supply store', 'Party store', 'School supply store', 'Toy store', 'Variety store']",4.1,104
0x809ac5c086277da7:0xe17baeeb772a61f8,['Chiropractor'],5.0,38
0x809acfe8937cef6b:0x8aa5dcfc10f321b9,"['Tire shop', 'Auto repair shop', 'Auto tune up service', 'Brake shop', 'Used tire shop', 'Wheel store']",4.4,208
0x809ad07a97cc0d9b:0xce6aa665ada3864e,['Veterans organization'],4.4,118
0x809ad77f7ae0a68b:0xcfc691c129ecf517,['Hotel'],3.6,118
0x809ada80f89e0bd7:0xe0fe43d13bf7cafd,"['Bar & grill', 'Bar', 'Deli']",4.6,838
0x809ae69761fd2d7d:0xfd05f1dcc06ee610,['Coffee shop'],4.6,268
0x809ada85b57e5eaf:0xd7906b827a0c423f,"['Tire shop', 'Auto tune up service', 'Brake shop', 'Car repair and maintenance', 'Mechanic', 'Wheel alignment service']",3.8,252
0x809ad0dbbbdef5c7:0x6256b4dff916ef3d,"['Art gallery', 'Gift shop', 'Importer', 'Jewelry store', 'Pottery store', 'Rock shop', 'Statuary']",4.7,207
0x809adaaac0789dfd:0x726ee6efdd3ea217,"['Tattoo shop', 'Body piercing shop']",4.7,176
0x809ad124872173a9:0xa345932a4cdbb576,"['Dance hall', 'Ballroom dance instructor', 'Dance school', 'Fitness center']",4.6,14
0x809ad14eede6a1e1:0xe024bc12826018da,['Bar'],4.5,138
0x809ada6bc73c5fbf:0xb4e94730b504ac33,['Beach'],4.3,216
0x809ad0be0f35cc29:0x467579c8ed85a7b5,"['Park', 'Tourist attraction']",4.5,45
0x809ad649779c8af5:0x8f03ff726267f5dc,"['Restaurant', 'Indian restaurant', 'Pakistani restaurant']",4.2,543
0x809ad0db33e0043f:0x9d4651edf28ce36b,['Restaurant'],4.4,448
0x809ada2b72a930e9:0x66f7c9cf2a1c07ba,"['Auto body shop', 'Auto dent removal service']",4.6,148
0x809adfa486ed6d59:0xc06a5b57c20f008f,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",4.0,104
0x809ad7c5b87de58d:0xe7a4e741177899b9,"['Employment agency', 'Employment center', 'Employment search service', 'Recruiter', 'Temp agency']",4.4,78
0x809add83902dabf5:0xd04aa3a0b26345c,"['Dessert shop', 'Bubble tea store', 'Ice cream shop', 'Tea house']",4.7,174
0x809ad11de6579b43:0xa4a2dd30914f0a00,"['Record store', 'DVD store', 'Game store', 'Music store', 'Used CD store', 'Video game store', 'Video store']",4.5,695
0x809ac70dbbf1e163:0x71b9e17b7af69e79,"['Tea house', 'Cafe']",4.2,138
0x809ade248cb4f3db:0xa68e02f9e5f1385f,"['Furniture store', 'Glassware store', 'Kitchen supply store', 'Lighting store', 'Linens store', 'Outdoor furniture store', 'Rug store', 'Window treatment store']",4.5,284
0x809ace1b71f2c7f9:0x7cda8f58b5a9d237,"['Restaurant', 'Fast food restaurant']",3.6,618
0x809ad1282864adc7:0x9f0d68ec2141fe02,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']",4.0,332
0x809ade22fc6fe517:0x648aa9adf0bc9611,"['Frozen yogurt shop', 'Dessert shop', 'Ice cream shop']",4.2,148
0x809ad649744ce477:0xe2944c207b7566bf,"['Dessert shop', 'Bubble tea store', 'Coffee shop', 'Crêperie', 'Ice cream shop', 'Tea house']",4.5,257
0x809ad6499b6d6515:0xbd5a5454025aee5,"['Grocery store', 'Indian grocery store']",4.2,187
0x808529736fafcca7:0xc465cabaee832bf7,"['Book store', 'Gift shop']",4.6,258
0x8085283ffa526dab:0xe9a15dfb84d5fc41,['Coffee shop'],4.3,137
0x809ad0d5f2cb462b:0x38948aa807275d94,['Coffee shop'],4.4,166
0x809ad0c1b2356a4f:0xb483701edc8de2ed,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.4,126
0x809ad0da72af46f9:0xf574da335fead962,"['Bar & grill', 'Bar']",4.0,395
0x809ad08976f93b85:0x50a0b9dd123191a0,"['Cannabis store', 'Alternative medicine practitioner', 'Holistic medicine practitioner']",4.4,388
0x809ad0d616e6dfa9:0xb0f0206b994d1f3d,['Non-profit organization'],5.0,4
0x809ad1cbd7e83e4d:0x5f268ae69a12c202,['Korean restaurant'],4.4,417
0x809ad092d753cc3d:0x2e152c3d0366ec6d,"['Gastropub', 'Restaurant']",4.6,333
0x809ace176bc9d59d:0x24b630d218008bbb,"['Community center', 'Social services organization']",4.6,55
0x809ac7b75dc57f59:0xab6c7b251609c02a,"['Seafood restaurant', 'Caterer', 'Family restaurant', 'Mexican restaurant', 'Restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",4.0,258
0x809ad0be602bb905:0xbc8a3da590eb2db2,['Greek Orthodox church'],4.6,48
0x809ad745257467c5:0x5358cfcd6c4e08a0,"['Print shop', 'Art studio', 'Design agency', 'Paintings store']",5.0,2
0x809ada53fb6d2387:0xc0a49eb2937ffd97,['Unitarian Universalist Church'],4.9,28
0x809adaea70d45795:0xc5da6c867b39a829,"['Art center', 'Event venue', 'Media house']",4.4,14
0x809addc5a59a7c17:0x9e3b1edc3569d0ac,"['Cultural center', 'Museum']",4.9,18
0x809aa2dabce9d7c1:0xc988c050a32b4f98,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant', 'Pizza Takeout']",4.1,88
0x809ad0c0171dc677:0xe03b779d474934bb,"['Hamburger restaurant', 'Restaurant', 'Sports bar']",3.9,465
0x8084d0e40f4a993f:0xa67b4169d7ab1170,"['Cookie shop', 'Dessert shop', 'Gift basket store', 'Wedding bakery']",4.6,35
0x809ade4eb23ce8c7:0xb342e08f0808c6b3,"['Discount store', 'Grocery store', 'Kitchen supply store', 'Outlet store', 'Party store', 'Produce market', 'School supply store', 'Toy store']",4.4,598
0x809ade4dda1c8243:0x8b87c3a0a12913b0,"['Clothing store', 'Department store', ""Men's clothing store"", 'Shoe store', ""Women's clothing store""]",4.1,838
0x809adfdd5d8279bd:0xa71f2bd08c025f3d,"['Pizza restaurant', 'Caterer', 'Italian restaurant', 'Pizza delivery', 'Pizza Takeout']",4.3,437
0x809add138e288ac7:0x2eeb805f13812e96,"['Beauty supply store', 'Barber supply store', 'Wig shop']",4.3,106
0x809ade2e4f5b6dfb:0x91e2d6e5a7cf2323,"['Park', 'Tourist attraction']",4.5,431
0x809ac5541036d865:0x7edb0ddaa1a5a0fd,"['Seafood restaurant', 'Restaurant']",4.2,324
0x809ade25c5caf525:0x9e98cdc9613231d,"['Department store', ""Children's clothing store"", 'Clothing store', 'Luggage store', ""Men's clothing store"", 'Swimwear store', 'T-shirt store', ""Women's clothing store""]",4.3,457
0x809ade4c0680d18b:0x98e4aa6e8fb16193,"['Car wash', 'Car detailing service']",4.3,318
0x809ade6aa6adf8bb:0x943d24be7243ba13,"['Park', 'Tourist attraction']",4.3,214
0x809adfba23ca60b9:0x62a59d3b6292ff16,"['Pizza restaurant', 'American restaurant', 'Chicken wings restaurant', 'Fast food restaurant', 'Pizza delivery', 'Pizza Takeout']",4.1,258
0x809ade4c32744ff3:0x55620dbf6f691eb3,['Shopping mall'],4.2,279
0x809adfd3bbe0d1b9:0xc07cfb91611c7bdc,"['Beauty supply store', 'Barber supply store', 'Cosmetics store']",4.5,74
0x809ad84a25fc4177:0xf56c96e1db1a55e4,['Food bank'],4.6,178
0x809adfe3e2c0d2d1:0xa0bab2ae7496194d,"['Discount store', 'Furniture store']",4.4,225
0x809adfdd5d8279bd:0x1493f6bf7469b570,['Nail salon'],4.7,77
