,name,gmap_id,category,avg_rating,num_of_reviews
13876,BP,0x809ad7a71aeb4737:0xf1677669ad6c6431,auto,3.4,148
13878,Luis Jr.'s Mexican Food,0x809ad12cedf731d9:0xd03303b37348695a,restaurant,4.0,418
13879,FedEx Office Print & Ship Center,0x809ad6387e8d1817:0xdd7744b8d03d35d9,retail,2.9,58
13883,Pearl Image Nails,0x809ad63ec1bcb215:0xf260d08b1ebca863,beauty,4.3,64
13884,El Michoacano,0x809ad022f3fe3e19:0x8d808612bc7fc0f0,restaurant,4.2,84
13890,BurgerIM,0x809b29e38282eef5:0x5885f8f92247d6d8,restaurant,3.9,188
13891,Mediterranean Grills,0x809adada7e9bbf5d:0xf9c76aaef9dd492d,restaurant,4.3,278
13892,Block Butcher Bar,0x809ad0db3153dab9:0x4bd12374381bd130,restaurant,4.4,88
13893,Supercuts,0x809ad646f47c32d5:0xed7639064cf16114,beauty,4.0,108
13894,A OK Auto,0x809ada3384c4131f:0x98d3db0555e7bf01,auto,4.8,18
13896,Brick House Restaurant & Catering,0x809ac745fea3cb8f:0x54882a19055dfb51,restaurant,4.4,604
13897,La Flor' Pupusas Grill,0x809ada2b309f982d:0xd8dd7f34aa7254e5,restaurant,4.1,455
13898,Back To The 80's Cafe & More,0x809add2f2c50f5c9:0x6862e612f49c0af5,restaurant,4.6,364
13899,Mama Mia Pizza,0x809adce033f28aeb:0x8a3293b8ebd61c20,restaurant,4.2,223
13900,Taqueria Los Compadres III,0x809add4006cb8059:0x6109120c4ea55b92,restaurant,4.0,138
13902,KP Karaoke & Dining,0x809add6ceed2c42d:0xbd0faa8924b2e7ec,recreation,4.3,258
13903,LA Placita Dos,0x809ade273fbee5d5:0x963ae113289f1817,restaurant,4.2,28
13904,Pastosa By Lucia,0x809abd28383cfaa3:0xb6292b4f789d8f6f,restaurant,4.8,308
13905,Sacramento Softball Complex,0x809ad9125c7aeaa5:0x239f89bf742a8d66,recreation,4.2,158
13906,Sushi House Buffet,0x809ac7247e7a9e3f:0xa16fdb3608f422d4,restaurant,3.8,608
13908,5 STAR SMOG,0x809ac5512f75e685:0xa16e3da95ab8ce20,auto,4.6,148
13909,Expo Nail & Spa,0x809ada06a9453fa5:0xbe332fca289bd9ef,beauty,4.6,55
13910,Metro by T-Mobile,0x809ada1e8ef9142f:0xff852c32668a3e72,retail,3.8,218
13912,Everest Urgent Care,0x809ac34b48c1f6bf:0x68c4f9047af56f62,health,3.8,6
13913,Ramen & More,0x809ada5b4bc181cb:0x6c1c0a8dfefa39e6,restaurant,4.4,376
13914,Golden Bowls Mongolian BBQ,0x809adcbd274c9d21:0x6bcd895af1e9c28f,restaurant,4.0,428
13915,Elk Grove Sports Bar & Grill,0x809ac74472af78b3:0x1321d70aaeb5c20b,restaurant,4.2,355
13916,AGB Tire Shop Inc.,0x809ac3e1a4c0b325:0xcee93527f1e9f4d6,retail,3.9,16
13917,Sunny's Market,0x809ad0bf6f943467:0x2b25359e1e66a0b4,grocery,4.7,48
13918,Shanghai Cuisine,0x809acf91c4612a25:0x45c96ff536f326de,restaurant,3.9,148
13919,Salon Fx,0x809ac645d5622a3d:0x6ae3a6af26ceef85,beauty,4.4,113
13922,The Wrangler Bar,0x809ac067ea092473:0x3a58e6ab33bdad76,restaurant,4.4,228
13923,Precision Smog and Tune,0x809ac45128ecda75:0x3bc850033736e895,auto,4.7,98
13926,America's Tire,0x809ae454f94186af:0xbe15190c0de7300d,auto,4.6,308
13927,Penney Racing Supply,0x809adf5caf46fa7d:0xed4bd0e1d0fd8fe4,auto,4.9,7
13929,Salsa's Taqueria,0x809ae42929f907df:0x913b81a828f83970,restaurant,4.6,508
13930,Prestige Motorsport,0x809add5e48c578cd:0x8ee92199edc20a4c,auto,4.8,193
13934,Wienerschnitzel,0x809add84a8b4ef77:0xdcba6f001a09bc25,restaurant,3.9,435
13935,Del Taco,0x809ac4ab7e935533:0xf68d8e5b09601b82,restaurant,3.6,368
13936,Larchmont Community Park,0x809adb60a8265dab:0xd64070d0d7c059c6,recreation,4.3,265
13937,Safari Kid - Sacramento,0x809adcd361aa8a0f:0x5d08960ba191f57f,education,3.9,7
13938,Elmanto River Access,0x809addb8be40c669:0x95137c4a11d1b8c9,recreation,4.6,67
13939,USA Roadside Service,0x809add98a519dc47:0x2b0caa9a56bc33f4,auto,4.5,58
13941,Del Taco,0x809ae4554be52f97:0x178dcf9ec7e86ee4,restaurant,4.0,555
13942,Ozmotive Auto Repair,0x809adcbc533420f5:0x5fb67544eeb70f0d,auto,4.8,116
13947,Folsom Lake Hyundai,0x809ae6f9b78503eb:0x2bf201f2b06c44bd,auto,4.3,548
13948,Jaguar Heating & Air,0x809ad65faadc23f9:0xffc4456ea9266639,auto,4.9,308
13950,Starbucks,0x809ad63eeb2ec02b:0xb4f69894208a3602,restaurant,4.4,298
13951,Starbucks,0x809adb2f387b2e29:0x4f3110e4b7820cb2,restaurant,4.0,387
13953,Regency Community Park,0x809b29b98be816c9:0xc70c5981c8aeeff,recreation,4.5,122
13955,Subway,0x809ac66b1fdba843:0x6bb20ecea59bc0f2,restaurant,4.4,57
13956,Hughes Stadium,0x809ad0521900937f:0xd3e5f60ea513549f,recreation,4.4,178
13957,Subway,0x809ad132cd16bef9:0x8c41aa8ae464180d,restaurant,4.3,118
13958,The UPS Store,0x809b29e3812254c7:0x43e726a27b7bd359,retail,2.6,38
13959,The Hub Eats & Drinks,0x809b29c402830793:0xc5b87a20bd8757bd,restaurant,3.9,68
13960,MidiCi Neapolitan Pizza,0x809ad19ff8a27f83:0x401e9589ba8fbbc5,restaurant,4.5,123
13963,Mann Family Park,0x809ae68662352efb:0xcdb8f851c5bbf992,recreation,4.3,68
13964,Muffler Tech,0x809ac570853ed163:0x8a27b9c0f749f100,auto,4.8,208
13965,Marco Muffler,0x809aded740f7da13:0x52264532fdbdba6e,auto,4.7,88
13966,Quality Haircuts,0x809adf66cac603cb:0xdd2dfa1c79677a38,beauty,4.9,48
13967,Panoshe Ranch,0x809ac1b02092bd01:0xb5bc327cf59a66b0,recreation,4.5,16
13970,Noodles and Company,0x809ae50106b4f267:0x3583d4e632b91a91,restaurant,4.1,228
13971,Coyote Bar & Kitchen,0x809ae52ace67d965:0x65028ca0089a0060,restaurant,4.1,158
13972,Bombay Cuisine & Indian Sweets,0x809ae5d231409e51:0x83ecc5fd069acfb0,restaurant,4.1,117
13973,William J. Geery Theater,0x809ad0c33d5fe56b:0x954c31a788a42810,recreation,4.5,37
13974,Mylapore South Indian Vegetarian,0x809ae4292a01666d:0xfd8629e71af4432e,restaurant,4.3,1106
13975,Trader Joe's,0x809ae4113db116d9:0x2b6ccdc01231bf91,grocery,4.6,1158
13976,Specialty's Café & Bakery,0x809add43235e4181:0xa3773614e7407e1e,restaurant,4.4,287
13977,John Kemp Community Park,0x809ae5acd75a0a6d:0x5cfd11a3134540c1,recreation,4.6,348
13978,Tirupathi | Vegetarian Indian Kitchen,0x809b210acee43c89:0x4c217c80a4f078db,restaurant,4.1,178
13979,Trinetra Indian Grocery,0x809ae45b6b44ff33:0x6f92a4de60db72d,grocery,4.6,165
13980,Hazel McFarland Park,0x809ae4eccb9613cd:0x17cb3c82ff0f26a0,recreation,4.4,44
13981,Hillside Park,0x809ae8ef3720e143:0xb9f4148fe89d14e,recreation,4.5,98
13982,Mr. Pickle's Sandwich Shop,0x809ad6066119d007:0x4661a38a444717b,restaurant,4.4,115
13983,Little Caesars Pizza,0x809b29de502febef:0x2fa1d9b94f545d3f,restaurant,3.9,197
13984,West Sac Tire & Wheel,0x809ad14db409bc57:0x103d521494445a78,auto,4.6,94
13985,DICK'S Sporting Goods,0x809acee2c37a472b:0x82e73fa13c6daa8,recreation,4.1,358
13986,Huft Home Services Elk Grove,0x809ab8b032a95017:0x19d142c76713f216,auto,4.9,888
13987,Local Burger,0x809ac8b93871f44f:0x545a013592765f97,restaurant,4.0,107
13988,Round Table Pizza,0x809ad6cd2586af87:0xe670dc7f32918b3e,restaurant,3.8,468
13990,"Toys""R""Us",0x80d94dd186a77abb:0x39d75a3014de59f8,retail,3.7,366
13991,Wienerschnitzel,0x809acfc7e732949b:0x4e9af7643a5745dd,restaurant,3.8,505
13993,Sinor Salons,0x8084d0efe4322207:0x955abf19bb76d703,beauty,4.8,28
13994,Shell,0x809ace440573240b:0xf22b05a7236aa456,auto,3.7,136
13995,TOGO'S Sandwiches,0x809ace45ec3d1833:0x9cfd7de4ad6b01b8,restaurant,4.1,193
13996,Western Pacific Truck School,0x809ac4c1b665abd9:0x6750acbaf7496400,education,3.9,8
13997,Fitness Evolution,0x809acfc97ab6b37d:0x984525a37fa0aadb,recreation,4.1,54
13998,See's Candies,0x809acee2a51f32eb:0x4bf41f80faa96aa,retail,4.8,118
13999,Tractor Supply Co.,0x809abd1b322ea993:0x727c1e0dbf7488fa,retail,4.4,354
14000,Starbucks,0x809ace45f3759fb7:0x19afc3b43fe2e43f,restaurant,4.3,313
14001,Stone Lakes National Wildlife Refuge | Admin Building And Visitor Contact Station,0x809ac9d455227c47:0x1afc41cc3784520f,recreation,4.3,364
14002,Peet's Coffee,0x809b29dfac2a1b8d:0xf2203b38bb968f8b,restaurant,3.8,67
14006,Old Town Pizza and Tap House,0x809ac74389a0d2e5:0x7a2c6330217b917,restaurant,4.6,685
14007,J relaxing massage,0x809ac79398bc299b:0x1ee96ffa55a995be,beauty,4.4,18
14008,DSW Designer Shoe Warehouse,0x809ac649346158a5:0x3e3690ad398444ad,retail,4.3,172
14010,Domino's Pizza,0x809ace1a014a68a1:0x39cca27c719c5548,restaurant,4.2,277
14011,Phở King 2 Restaurant,0x809ac56f46b88177:0x498e2a74814514,restaurant,4.1,133
14012,Subway,0x809ac36deaa8015d:0x61a8ca937f82184d,restaurant,3.7,78
14013,Punjab International Market,0x809acfc973d4e559:0x3d2c177f47d30a55,grocery,4.1,108
14016,Running Zone,0x809ac70d1c3bd8bd:0xeb7c55ac954dc0b,retail,3.5,6
14017,Exit Strategy Games,0x809ac7559e64cfb3:0x60155e56aac31144,recreation,4.9,525
14018,Sassi Salon + Spa,0x809ada62a4ee6103:0x732385a3262626bb,beauty,4.9,27
14019,KB NAILS,0x809ada57bc3789cb:0xc5dd7da9b405c20d,beauty,4.0,234
14021,Stonelake Nail Spa,0x809ac8f00d295b45:0xdeeb3ee3dca46134,beauty,4.1,58
14022,Hokee Poke,0x809ac76b165a61ab:0x9237d45793813c81,restaurant,4.5,278
14023,Capital Ink Tattoo,0x809ad6cd37ed3a39:0xa8aee8b25e8c65af,beauty,4.3,108
14025,Wholesale Trailer Supply,0x809ad81731ba8d29:0xd99a48ba24962b80,auto,4.6,48
14027,Dollar Tree,0x809add1e6ac49fc9:0x9ac51e7fa45617d8,grocery,4.1,384
14028,Aldanberto's Mexican Food,0x809ae4109d28a99b:0x135cf5131e07ce76,restaurant,4.0,433
14029,The Folsom Auto Mall,0x809ae6f7025b8235:0x7b362bf7d9f116e6,auto,4.2,668
14030,AutoZone Auto Parts,0x809add12e706af5f:0x78a1466888557f2b,auto,4.2,368
14031,Appliance Warehouse,0x809aded23a6c06d3:0xaadbc113a77553b1,retail,4.5,775
14033,The Kabob House,0x809ae41afadef125:0x9597fe595db07a92,restaurant,4.4,325
14034,Denny's,0x809ae402b48f5c6b:0x5957a1608b70f0b3,restaurant,3.6,535
14035,Les Schwab Tire Center,0x809ae410bce87fdb:0x6d3edfc7ee2f107b,auto,4.5,227
14036,Planet Fitness,0x809add1e9732edbf:0xe5b16cea64efe11c,health,4.2,466
14037,Carl's Jr.,0x809ae416973e2183:0xbb4409c9ee0ba1f0,restaurant,3.9,267
14039,I Love Teriyaki,0x809ad645e337d871:0x7465276f2baf737e,restaurant,4.0,344
14040,Burger King,0x809add1364a78649:0x719ab7c6ae109fd4,restaurant,3.4,518
14041,O'Reilly Auto Parts,0x809ae41bca5236d7:0xd756e93caa371ef7,auto,4.3,116
14042,Folsom Autotech,0x809ae6a073a8ea21:0x6dcb207f6d333453,auto,4.4,105
14043,Jimboy's Tacos,0x809ae41098ab32ff:0x944b57bb74ef6d7a,restaurant,4.3,314
14044,AutoZone Auto Parts,0x809adce72011e671:0xc4b77743595ea9d7,auto,4.2,296
14046,Hanlees Davis Toyota,0x80852bc636445b7d:0xf8f9dc6b206559c7,auto,4.1,614
14047,Marie Callender's Restaurant & Bakery,0x809ade18365395e1:0x33ddf0c1771d10b1,restaurant,3.9,518
14048,T-Mobile,0x809adf7f405d24b7:0xf8603aa8e732cc2d,retail,3.4,225
14049,I Love Teriyaki & Sushi,0x809ae6975e82b2dd:0x6866150e0d9c92ba,restaurant,4.3,305
14050,Supercuts,0x809adbda54c41fb7:0x21587f8a85a016c8,beauty,3.8,118
14051,Derr-Okamoto Park,0x809abf588499c53b:0x90a8f36f52826a65,recreation,4.7,418
14052,Thai Hut,0x809adee9ac6f1bd7:0x7bbe85e7e2eb3753,restaurant,4.6,408
14053,Rice Express,0x809ae47e26fd97e7:0x888b123fdd764a02,restaurant,4.2,88
14054,Supercuts,0x809ade22fc3aa439:0xaf0e8b1fab543205,beauty,4.0,156
14056,skinique,0x809ae69e0da48cbd:0xf71ce0071b9230a7,beauty,5.0,5
14057,McClatchy Park,0x809ad05d8fe165bf:0xe09069c92312869f,recreation,4.3,796
14058,McDonald's,0x809adf0356b5e34b:0xbb9b319be446de3e,restaurant,3.6,846
14059,Smart & Final,0x809aded47ff2552f:0x9e4ee0ef01515a77,grocery,4.2,318
14060,The Red Alcove Korean Style BBQ,0x809add6d20702411:0x897998fa32e12677,restaurant,4.2,208
14061,Precision Marine,0x809adda24d246e7b:0x3323cf7a993c9b62,auto,3.8,14
14062,Littles Automotive,0x809adf1e71e6bdbb:0xf605870ad54f4d89,auto,2.8,6
14063,Hornet Stadium,0x809ada8a580b4a85:0xa40aa43b444734c,recreation,4.4,305
14064,Superior Wheels & Tires,0x809aded3f379a773:0x778448cf6ca455b,auto,4.6,133
14065,Jimmy John's,0x809ade1bd2f7dbe7:0xef9bf43229ed8404,restaurant,3.7,136
14066,Little Buddha Thai Bistro,0x809adf379015769f:0xb915817448b8b07b,restaurant,4.6,118
14067,A Plus Tires,0x809adedfe710b09b:0xde144e7c84ea0664,auto,3.9,84
14068,Falling Prices Folsom,0x809ae1c03b9535cd:0x78b6e5408874a55f,retail,3.9,73
14069,White Rock Neighborhood Splash Park,0x809add227ba81f79:0x412e3d7ec591eb33,recreation,4.3,168
14070,New India Stop-AT&T Prepaid Retailer,0x809ac724773d483d:0x8a7872f928596013,grocery,4.4,65
14071,Nourish Health Bar and Cafe,0x809ade4bf8d9a9c7:0xe9e700146f53e615,restaurant,4.6,64
14072,Sacramento Bar Park,0x809ac336aaaaaaab:0x1ef04d2799911aae,recreation,4.6,496
14074,Jas Laser Tag,0x809add1b9d9bc7f7:0x8c917efbd52ae47f,recreation,4.4,86
14076,Paychex,0x87c0c1d9b3092bb9:0x40bd308295243774,retail,3.1,16
14077,Goodwill Outlet Store,0x809ad8d552b8c6ad:0xe778c2c4b854b485,retail,3.9,258
14078,A&W Restaurant,0x809ac8dae07d01ad:0x7716394d9bea0c11,restaurant,3.5,88
14079,Shell,0x809add8222583ced:0x1865749c6db22835,auto,3.7,28
14080,CrossFit Centurion,0x809ae786d3751897:0x37cf150621ba1192,recreation,4.9,15
14081,Caffé Italia,0x8085296df51d8475:0x2f0f84f55f7ad4ee,restaurant,4.4,78
14083,McDonald's,0x809ad758b9ba4d1b:0x53235d6322e1af3a,restaurant,3.1,1528
14084,Clutch Mart,0x809ada3c83fb68b3:0x76d6f76201edfd7f,auto,4.7,45
14086,KwickSilver Wheel Repair,0x809ada2b45966f7d:0xa12643134631a01b,auto,4.9,336
14089,Pizzeria Classico,0x809ae6ac9f13777b:0x1c7d7884188c8d3a,restaurant,4.4,338
14093,El Pollo Loco,0x809ac6bf6a011ecd:0xe13a333167223909,restaurant,3.6,496
14094,Todo Un Poco,0x809ac8c70c4e7181:0x5c87e58b5220e810,restaurant,4.5,418
14095,Panda Garden,0x809ad6066061263f:0x3842dca536f7dfaf,restaurant,3.4,46
14096,Taco Bell,0x809ae701b6af9797:0x7d5a4293b8216e41,restaurant,3.5,357
14098,Mira Apartments,0x809ada2e32c94aed:0xf3b7b93704e3bb46,recreation,3.1,8
14099,Ruland's Used Office Furniture,0x809ad72d56bd7609:0xf637f79555efb580,retail,4.2,35
14100,AutoZone Auto Parts,0x809ad96f4c062eef:0xb68205eda7a649c4,auto,4.1,263
14101,Kloss Park,0x809ac631be18fc59:0x3379a91e90a7d735,recreation,4.6,185
14103,Subway,0x809adb1507afb2c1:0x733218edd17e996b,restaurant,4.1,84
14104,Starbucks,0x809ad12bb879d7b9:0xccb02949bc38dfeb,restaurant,4.2,248
14105,LUX Salon and Spa,0x809ae416bb55e3b7:0x2e10375ad0a96483,beauty,4.8,58
14106,The Sandwich Spot,0x809ac52fa8e173e7:0x78ffd3368c0af0a4,restaurant,4.0,68
14107,Daikon Korean BBQ,0x809ad7b2d48df173:0x3cdf614b3bf1d827,restaurant,4.4,157
14108,Eastern Oak Park,0x809adbe2b1ddd8a1:0x2d8f5c1481c27f53,recreation,4.5,268
14109,Hankook Tofu House,0x809adcbcd14525e5:0xad23bec0bb945f1c,restaurant,4.5,206
14110,Food Source,0x809ad070365a392b:0x9decac0a49f81648,grocery,4.0,1682
14111,Papa Murphy's | Take 'N' Bake Pizza,0x809ada84249bdd2d:0x2952d949bdaa52a,restaurant,4.3,107
14112,Petco,0x809ada8423786b67:0x218344df74b1ec38,retail,4.3,555
14113,Tahoe Park,0x809adaa2dc0a2d4f:0x28fe1260552ef32e,recreation,4.4,618
14114,Carl's Jr.,0x809ad0f0f2836493:0xe4d7a3a29f8dc3e6,restaurant,3.8,758
14116,Great Clips,0x809ada8438f541c3:0x5ff2753ced1e2eb3,beauty,4.5,155
14117,Milano Pizza,0x809adaa4cc7544e7:0x8281ba12b055775b,restaurant,4.3,344
14118,Asher College,0x809ada473d65feef:0x4d6c6408de4199bd,education,4.7,56
14119,Jack in the Box,0x809ad43937d7f1cd:0x286e9e4631c1b9a6,restaurant,3.7,726
14120,The Colonial Theatre,0x809ad0737b4ec909:0x48ca2ff56c473ee3,recreation,4.4,158
14121,Tahoe Park Pool,0x809adaa2f8decabb:0xc4f759d33f5bdacc,recreation,4.2,97
14123,Oscar's Very Mexican Food,0x809ad4089ad9bfff:0x7cd6ac151d978a65,restaurant,4.2,678
14124,Y & J Salon,0x809adb2f13c6c40d:0xfb4a07e779347eba,beauty,4.2,38
14125,Kabab Corner,0x809ad4034cbf3dfb:0x94661d392a261660,restaurant,4.1,345
14126,Archival Gallery,0x809ad093b022b295:0x1475dfe99da36cee,retail,4.6,14
14129,Mae Fong Park,0x809adabf82b7e743:0x78929d83482332ab,recreation,4.2,47
14130,Jack in the Box,0x809adb28823f644b:0x9f79205d914efef5,restaurant,3.7,364
14132,Pizza Guys,0x809ad4100eac1151:0xc78ec1d230ed8b2d,restaurant,4.2,157
14133,Golden State Inspections,0x809ac34b2b5c9efb:0xd6f3da74887a1cb1,health,4.9,278
14138,Smog Wizard,0x809adac26c0d23fb:0x48a1c6da2dd79dc9,auto,4.0,48
14140,Best Personal Training in Sacramento,0x809adad83e6dfa4d:0x8d20462548321559,recreation,4.5,36
14141,La Quinta Inn by Wyndham Sacramento North,0x809ad92ba9e91521:0x6d42c22e01b656bc,recreation,3.4,1108
14143,Peet's Coffee,0x809ac7b70fcdc061:0x7b55783a5899883,restaurant,4.6,148
14144,Galt SuperMarket,0x809aa2d057e8da39:0xcc591d0093d2bfd8,grocery,4.3,241
14147,Kris Dim Fitness Rock,0x809ad7554ec860e5:0x9add64f0f3e1dbdd,beauty,5.0,8
14148,Wion's Body Shop,0x809acfe80a6d581b:0xd177749806ede0df,auto,4.8,18
14149,Starbucks,0x809ac57aed7af27d:0x2328ecc9f6439bd8,restaurant,3.8,672
14150,Shasta Community Park,0x809ac6714b2faa93:0x80748af0d82e7ba6,recreation,4.4,648
14151,I Love Teriyaki,0x809ac7aaca352c49:0x21dcdd04a4a3847,restaurant,4.0,386
14153,Rafa's Mexican Food,0x809ac6698a68646d:0x82a389ad7bc5d43b,restaurant,4.5,305
14154,Oilstop Drive Thru Oil Change,0x809ac6796c5eec79:0xdc82e30fef2df133,auto,4.6,337
14155,Papa Murphy's | Take 'N' Bake Pizza,0x809ac712df3caa3d:0x47d09b194a92a332,restaurant,4.4,134
14157,Beverly's Never Just Haircuts,0x809ad6a836db888f:0xa75b887448f2811e,beauty,4.6,35
14160,Fan Salon,0x809ac7aab9e428bb:0xae0e2201fa255a7d,beauty,4.1,13
14161,O. P. I. Nails & Spa,0x809ac712dee67743:0x1d014003cab75c6b,beauty,4.6,38
14162,Taco Bell,0x809ac675e5ae69c7:0x64c43bac7b17bc1d,restaurant,3.7,428
14164,Sheldon Centre - Arco Ampm,0x809ac6f6831bcc9b:0x70a25f6e37df32e3,auto,4.1,104
14165,Rodriguez Tune Up & Smog,0x809acfeca35b3113:0xdfe741f5347ad677,auto,4.5,18
14166,Smoke shop,0x809ac6762be5e8d9:0x641554b7caa610ba,retail,3.7,18
14167,CosmoProf,0x809ac724773d483d:0xd3ed46abfa458f99,beauty,4.4,28
14168,Bob's Club,0x809ac74f540a16c7:0xaeac1645915325a6,restaurant,4.4,258
14173,Keema Park,0x809ac7d0f7ad805b:0x1891cb4a757fc5f5,recreation,4.3,18
14174,Bimbo Bakeries USA,0x809ad05cf56afbe9:0xf66ef344b6e757e7,restaurant,4.3,25
14175,Hawkins Park,0x809ac8dcf60c301f:0xc55f3f9c233e54f1,recreation,4.6,54
14178,South Lichtenberger Park,0x809ac634c5866669:0x74f9762ae7b43834,recreation,4.5,18
14179,Carl's Jr,0x809add83e1529af1:0x18698c0db306ea86,restaurant,3.7,395
14180,Taco Bell,0x809add149ce66181:0x5c6203a6124864ae,restaurant,3.8,737
14181,Carl's Jr.,0x809add1e17a07479:0xc7d56c4dfe16a791,restaurant,3.6,313
14182,Straw Hat Pizza,0x809adce03b667017:0xe16b1aafabf8b325,restaurant,4.3,458
14183,Round Table Pizza,0x809add1e9715f123:0x41949375c85c949e,restaurant,3.8,278
14184,O'Reilly Auto Parts,0x809adce705058481:0x351f963cc0e0e184,auto,4.5,183
14185,Salon Lotus,0x809adb1524aaf2f3:0x21b840ab1e83e5b3,beauty,4.6,17
14186,ESSY’S KABOB THE BEST KABOB IN THE WORLD,0x809aded090de98cf:0xdc75a82e9996921b,restaurant,4.7,348
14187,Forever 21,0x809ada1e8ef9142f:0x7d8f9312520efea1,retail,4.0,458
14188,"Toys""R""Us",0x809ade3abfe74e7d:0x71873e334325fe90,retail,3.9,228
14189,Home Dreams Fine Furnishings,0x809ad74bede17f67:0xf62e72a4a932bc2d,retail,4.3,4
14190,The Walking Company - Arden Fair,0x809ada1e8ef9142f:0x3d247d220ceeadf2,retail,4.2,37
14191,Express,0x809ada1e8ef9142f:0xb078831bc138cd49,retail,4.3,138
14192,Maaco Auto Body Shop & Painting,0x809ad9f944b6cb3f:0x9f2f8b0a33674418,auto,3.0,84
14193,REI,0x809ad0ab37cd5d1f:0xb8f0da2a08aea41a,recreation,4.5,598
14195,Islands Restaurant Folsom,0x809ae50919d2c8b7:0xaa80421dd2b3e840,restaurant,4.3,468
14196,Q'bole! Cocina & Cantina,0x809ae6ad292d81c7:0x641d8e5bda16b230,restaurant,4.3,257
14198,Michaels,0x809ae5aaabac2f59:0xd2f707e7d5bef1,retail,4.3,618
14199,Sunrise Smog,0x809ae80146a299f1:0x434e1db67b1148a9,auto,4.6,88
14200,Grips Fast Golf,0x809ad1b44fb4d70f:0x222fd747dc3abadb,recreation,4.8,38
14201,Dos Coyotes Border Cafe,0x809b2b703cdd3457:0x4b2615b1cc546623,restaurant,2.5,98
14202,Soccer Fields,0x809ae436231459d7:0x7cbf0f206e768ef1,recreation,4.1,28
14203,Sora Sushi,0x809add3bae756565:0xcf612101d7a26d90,restaurant,4.5,214
14204,Fleet Feet,0x809ae1508d863967:0x205a01c2866fa5c7,retail,4.7,98
14205,Bradshaw Ranch Golf Course,0x809ac3ef339cc927:0x6c72542b8eccb911,recreation,4.5,168
14206,Costco Tire Center,0x809add586b4445ab:0xe85125aa322879a4,auto,4.4,44
14207,Ono Hawaiian BBQ,0x809add7e10af8069:0x6a283f71b9ada5a1,restaurant,4.0,207
14208,Nisenan Community Park,0x809ae4e1cdb58063:0xcdbc9593429b3b1b,recreation,4.4,107
14209,The Village Green,0x809add468e684fed:0xfc111ed399de720c,recreation,4.6,328
14210,REI,0x809ae5096e60c7bd:0x38758a44928cf76c,recreation,4.4,237
14211,soho sushi express,0x809ae9a25c156433:0xf6d596752da5fae9,restaurant,4.2,73
14212,The coconut river park,0x809adb0b2c5794b5:0xb3679b00a01f4fea,restaurant,4.5,18
14214,A1Smog&Auto Repair,0x80852bbae793c721:0x5b90ced0bde6d03d,auto,4.8,68
14215,Body Bazzare,0x809adf1fc5353bc9:0x8547311d206a7369,beauty,4.6,168
14216,The Couch Sports Lounge,0x809ade41f8a6db01:0xea3586cc16df1627,restaurant,4.1,308
14217,California Family Fitness,0x809adfdd5d8279bd:0x4958fdb49d480ce9,recreation,4.1,108
14218,Foothill Golf Course,0x809adf13493076ad:0xd40bc4c93966b5c8,recreation,4.4,127
14220,The Habit Burger Grill (Drive-Thru),0x8084d16b3698e271:0x2030de8b4338a54c,restaurant,4.1,185
14221,Arcade Creek Recreation & Park District,0x809ad925670e622f:0x9737851a2027305a,recreation,4.2,173
14222,PetSmart,0x809add6b30e3dca9:0x7447727f36e47ee5,retail,4.3,1004
14223,Raley's,0x809ae81adeaa9be5:0x62292684371e1c8e,grocery,4.4,991
14224,Raley's,0x809adb2611322571:0xe81bda5577e65081,grocery,4.2,946
14225,Capitol City Towing,0x809add6fedee83fb:0xbaeabc2f9dba01e6,auto,4.9,458
14226,Supercuts,0x809add6b7f39c543:0x39c8d62194d1af5,beauty,4.4,218
14228,ARCO,0x809add81532d9fef:0x454c4e36e9e2df73,auto,3.9,168
14229,Cal Expo RV Park,0x809ada17565510c9:0x5e3e6990f014d9d,recreation,4.0,378
14230,Giant Pizza,0x809ad0f0e8105b99:0x7afaae2ede4d4b08,restaurant,4.1,58
14231,B & J Body Shop,0x809add6fedee83fb:0xc3c6613b661adc81,auto,4.7,87
14232,NAPA Auto Parts - Genuine Parts Company,0x809add658aa8db8b:0x1351992853075523,auto,4.3,167
14233,Ed's Automotive Services,0x809acfe867217607:0x55accdf97a73166a,auto,4.5,17
14234,Dim Sum House,0x809ad0f0e8e13335:0xc042c153d5c37bb7,restaurant,4.4,248
14237,O'Reilly Auto Parts,0x809ac34b41c4ff0f:0xd13246d8c4e18bdf,auto,4.3,128
14238,TOGO'S Sandwiches,0x809add6057db9361:0xf7a1510ab7c35a87,restaurant,4.2,198
14239,Echelon Salon,0x809ae15119dc0125:0x3e4008b4b579ac06,beauty,4.3,38
14241,Bradshaw Optometry,0x809adcb4fb57dad5:0x9f50491c24af920f,health,3.9,16
14242,Cordova Truck Dismantlers Inc,0x809ac33aeea478c3:0x3a0655d28eb53dc9,auto,4.3,18
14243,DEFY Sacramento (Previously MojoDojo),0x809ad8d54da08319:0xbbd61352ade42acb,recreation,4.5,1086
14244,Fairfield Inn by Marriott Sacramento Cal Expo,0x809ad0aaf54c733b:0x17f50bd9a36afb96,recreation,4.1,408
14245,Fairfield Inn & Suites by Marriott Sacramento Airport Woodland,0x8084d157241fc6b7:0x30e78dc920c0d462,recreation,4.5,278
14246,Jimboy's Tacos,0x809add7aea74785b:0xf821b7b752c0254d,restaurant,4.1,978
